"",".variable","rhat","eff_samples","truncate","quantile"
"282","r_sampleUnit[areaB_zone3_quad3,Intercept]",1.49989979109823,5999.5991643929,TRUE,0.3
"283","r_sampleUnit[areaB_zone2_quad1,Intercept]",1.22176984105394,4887.07936421575,TRUE,0.3
"284","r_sampleUnit[areaB_zone2_quad2,Intercept]",1.1823351567927,4729.34062717079,TRUE,0.3
"285","r_sampleUnit[areaB_zone2_quad3,Intercept]",0.838327190870038,3353.30876348015,TRUE,0.3
"286","r_sampleUnit[areaB_zone1_quad1,Intercept]",0.614269328093015,2457.07731237206,TRUE,0.3
"287","r_sampleUnit[areaB_zone1_quad2,Intercept]",0.716766359194494,2867.06543677798,TRUE,0.3
"288","r_sampleUnit[areaB_zone1_quad3,Intercept]",0.595061805964499,2380.247223858,TRUE,0.3
"289","r_sampleUnit[areaC_zone3_quad1,Intercept]",1.34756245225584,5390.24980902336,TRUE,0.3
"290","r_sampleUnit[areaC_zone3_quad3,Intercept]",1.52253021026502,6090.12084106009,TRUE,0.3
"291","r_sampleUnit[areaC_zone3_quad4,Intercept]",1.32325528908643,5293.02115634572,TRUE,0.3
"292","r_sampleUnit[areaC_zone3_quad5,Intercept]",1.29811671859386,5192.46687437544,TRUE,0.3
"293","r_sampleUnit[areaC_zone2_quad1,Intercept]",0.810361217800431,3241.44487120172,TRUE,0.3
"294","r_sampleUnit[areaC_zone2_quad2,Intercept]",0.829209765043463,3316.83906017385,TRUE,0.3
"295","r_sampleUnit[areaC_zone2_quad3,Intercept]",1.25180119928497,5007.20479713986,TRUE,0.3
"296","lp__",0.247150881517618,988.603526070473,TRUE,0.3
"297","b_Intercept",0.399529531542286,1598.11812616914,TRUE,0.35
"298","b_erapresent",0.418736518362341,1674.94607344936,TRUE,0.35
"299","b_x2z",0.435424576766115,1741.69830706446,TRUE,0.35
"300","b_x3z",0.507038200029488,2028.15280011795,TRUE,0.35
"301","b_erapresent:x2z",0.420451070377882,1681.80428151153,TRUE,0.35
"302","b_erapresent:x3z",0.497682449158286,1990.72979663314,TRUE,0.35
"303","sd_sampleUnit__Intercept",0.355410124305411,1421.64049722164,TRUE,0.35
"304","sigma",1.25030167991635,5001.2067196654,TRUE,0.35
"305","r_sampleUnit[areaA_zone1,Intercept]",0.437271569004417,1749.08627601767,TRUE,0.35
"306","r_sampleUnit[areaA_zone2,Intercept]",0.439993877880453,1759.97551152181,TRUE,0.35
"307","r_sampleUnit[areaA_zone3,Intercept]",0.574671754060768,2298.68701624307,TRUE,0.35
"308","r_sampleUnit[areaB_zone1,Intercept]",0.428421343757903,1713.68537503161,TRUE,0.35
"309","r_sampleUnit[areaB_zone2,Intercept]",0.41239894611566,1649.59578446264,TRUE,0.35
"310","r_sampleUnit[areaB_zone3,Intercept]",0.452302027465354,1809.20810986141,TRUE,0.35
"311","r_sampleUnit[areaC_zone2,Intercept]",0.511307329630967,2045.22931852387,TRUE,0.35
"312","r_sampleUnit[areaC_zone3,Intercept]",0.54472311212348,2178.89244849392,TRUE,0.35
"313","r_sampleUnit[areaA_zone1_quad1,Intercept]",0.808079004626371,3232.31601850548,TRUE,0.35
"314","r_sampleUnit[areaA_zone2_quad1,Intercept]",1.24668369765456,4986.73479061826,TRUE,0.35
"315","r_sampleUnit[areaA_zone3_quad1,Intercept]",1.49375612524939,5975.02450099755,TRUE,0.35
"316","r_sampleUnit[areaA_zone3_quad2,Intercept]",1.14046175615741,4561.84702462962,TRUE,0.35
"317","r_sampleUnit[areaA_zone3_quad3,Intercept]",1.23760028082386,4950.40112329542,TRUE,0.35
"318","r_sampleUnit[areaA_zone2_quad2,Intercept]",1.33208398681274,5328.33594725095,TRUE,0.35
"319","r_sampleUnit[areaA_zone2_quad3,Intercept]",1.24056224104243,4962.2489641697,TRUE,0.35
"320","r_sampleUnit[areaA_zone1_quad2,Intercept]",1.26652859061615,5066.11436246462,TRUE,0.35
"321","r_sampleUnit[areaA_zone1_quad3,Intercept]",0.710431849374931,2841.72739749973,TRUE,0.35
"322","r_sampleUnit[areaB_zone3_quad1,Intercept]",1.24814588561496,4992.58354245985,TRUE,0.35
"323","r_sampleUnit[areaB_zone3_quad2,Intercept]",1.17203261160242,4688.13044640969,TRUE,0.35
"324","r_sampleUnit[areaB_zone3_quad3,Intercept]",1.34119598219174,5364.78392876694,TRUE,0.35
"325","r_sampleUnit[areaB_zone2_quad1,Intercept]",1.03914787417753,4156.5914967101,TRUE,0.35
"326","r_sampleUnit[areaB_zone2_quad2,Intercept]",1.11490076414749,4459.60305658997,TRUE,0.35
"327","r_sampleUnit[areaB_zone2_quad3,Intercept]",0.875532692940823,3502.13077176329,TRUE,0.35
"328","r_sampleUnit[areaB_zone1_quad1,Intercept]",0.715488986856583,2861.95594742633,TRUE,0.35
"329","r_sampleUnit[areaB_zone1_quad2,Intercept]",0.678168714111684,2712.67485644674,TRUE,0.35
"330","r_sampleUnit[areaB_zone1_quad3,Intercept]",0.722699718944933,2890.79887577973,TRUE,0.35
"331","r_sampleUnit[areaC_zone3_quad1,Intercept]",0.991332629062598,3965.33051625039,TRUE,0.35
"332","r_sampleUnit[areaC_zone3_quad3,Intercept]",1.40888763151084,5635.55052604335,TRUE,0.35
"333","r_sampleUnit[areaC_zone3_quad4,Intercept]",1.30026505308465,5201.06021233862,TRUE,0.35
"334","r_sampleUnit[areaC_zone3_quad5,Intercept]",1.10475942777365,4419.03771109461,TRUE,0.35
"335","r_sampleUnit[areaC_zone2_quad1,Intercept]",0.785922056344732,3143.68822537893,TRUE,0.35
"336","r_sampleUnit[areaC_zone2_quad2,Intercept]",0.751873973499952,3007.49589399981,TRUE,0.35
"337","r_sampleUnit[areaC_zone2_quad3,Intercept]",1.31956643372038,5278.26573488151,TRUE,0.35
"338","lp__",0.299477311789879,1197.90924715952,TRUE,0.35
"339","b_Intercept",0.331453743753283,1325.81497501313,TRUE,0.4
"340","b_erapresent",0.360348322732208,1441.39329092883,TRUE,0.4
"341","b_x2z",0.348987738936571,1395.95095574628,TRUE,0.4
"342","b_x3z",0.494682675826521,1978.73070330609,TRUE,0.4
"343","b_erapresent:x2z",0.332377828342999,1329.51131337199,TRUE,0.4
"344","b_erapresent:x3z",0.474458963588794,1897.83585435518,TRUE,0.4
"345","sd_sampleUnit__Intercept",0.417668273419216,1670.67309367686,TRUE,0.4
"346","sigma",1.31209388835949,5248.37555343796,TRUE,0.4
"347","r_sampleUnit[areaA_zone1,Intercept]",0.470313980656571,1881.25592262628,TRUE,0.4
"348","r_sampleUnit[areaA_zone2,Intercept]",0.362108411815265,1448.43364726106,TRUE,0.4
"349","r_sampleUnit[areaA_zone3,Intercept]",0.467369862732821,1869.47945093128,TRUE,0.4
"350","r_sampleUnit[areaB_zone1,Intercept]",0.471188403836306,1884.75361534523,TRUE,0.4
"351","r_sampleUnit[areaB_zone2,Intercept]",0.312897684378022,1251.59073751209,TRUE,0.4
"352","r_sampleUnit[areaB_zone3,Intercept]",0.3763981348464,1505.5925393856,TRUE,0.4
"353","r_sampleUnit[areaC_zone2,Intercept]",0.424413641116727,1697.65456446691,TRUE,0.4
"354","r_sampleUnit[areaC_zone3,Intercept]",0.44695078837186,1787.80315348744,TRUE,0.4
"355","r_sampleUnit[areaA_zone1_quad1,Intercept]",0.930154273579068,3720.61709431627,TRUE,0.4
"356","r_sampleUnit[areaA_zone2_quad1,Intercept]",1.22732494267823,4909.29977071291,TRUE,0.4
"357","r_sampleUnit[areaA_zone3_quad1,Intercept]",1.25666557503402,5026.66230013609,TRUE,0.4
"358","r_sampleUnit[areaA_zone3_quad2,Intercept]",1.18362547032426,4734.50188129704,TRUE,0.4
"359","r_sampleUnit[areaA_zone3_quad3,Intercept]",1.07651602471924,4306.06409887695,TRUE,0.4
"360","r_sampleUnit[areaA_zone2_quad2,Intercept]",0.987198372750971,3948.79349100388,TRUE,0.4
"361","r_sampleUnit[areaA_zone2_quad3,Intercept]",1.05893243762663,4235.72975050654,TRUE,0.4
"362","r_sampleUnit[areaA_zone1_quad2,Intercept]",1.16981499951379,4679.25999805517,TRUE,0.4
"363","r_sampleUnit[areaA_zone1_quad3,Intercept]",0.619328648067233,2477.31459226893,TRUE,0.4
"364","r_sampleUnit[areaB_zone3_quad1,Intercept]",1.24444353789865,4977.77415159462,TRUE,0.4
"365","r_sampleUnit[areaB_zone3_quad2,Intercept]",1.10923720309428,4436.9488123771,TRUE,0.4
"366","r_sampleUnit[areaB_zone3_quad3,Intercept]",1.09063379192695,4362.5351677078,TRUE,0.4
"367","r_sampleUnit[areaB_zone2_quad1,Intercept]",0.941180028498618,3764.72011399447,TRUE,0.4
"368","r_sampleUnit[areaB_zone2_quad2,Intercept]",0.781867467095426,3127.46986838171,TRUE,0.4
"369","r_sampleUnit[areaB_zone2_quad3,Intercept]",0.788774175341442,3155.09670136577,TRUE,0.4
"370","r_sampleUnit[areaB_zone1_quad1,Intercept]",0.687846865137258,2751.38746054903,TRUE,0.4
"371","r_sampleUnit[areaB_zone1_quad2,Intercept]",0.678609917764848,2714.43967105939,TRUE,0.4
"372","r_sampleUnit[areaB_zone1_quad3,Intercept]",0.678957006943426,2715.8280277737,TRUE,0.4
"373","r_sampleUnit[areaC_zone3_quad1,Intercept]",1.17434316840412,4697.37267361648,TRUE,0.4
"374","r_sampleUnit[areaC_zone3_quad3,Intercept]",1.07632932414006,4305.31729656024,TRUE,0.4
"375","r_sampleUnit[areaC_zone3_quad4,Intercept]",1.13819734514332,4552.78938057327,TRUE,0.4
"376","r_sampleUnit[areaC_zone3_quad5,Intercept]",1.0278878284572,4111.5513138288,TRUE,0.4
"377","r_sampleUnit[areaC_zone2_quad1,Intercept]",0.62618578155198,2504.74312620792,TRUE,0.4
"378","r_sampleUnit[areaC_zone2_quad2,Intercept]",0.560932807479017,2243.73122991607,TRUE,0.4
"379","r_sampleUnit[areaC_zone2_quad3,Intercept]",1.1434623281912,4573.84931276479,TRUE,0.4
"380","lp__",0.281545415100989,1126.18166040396,TRUE,0.4
"381","b_Intercept",0.323715984866786,1294.86393946714,TRUE,0.45
"382","b_erapresent",0.376789646109276,1507.15858443711,TRUE,0.45
"383","b_x2z",0.300681636722577,1202.72654689031,TRUE,0.45
"384","b_x3z",0.318356710426492,1273.42684170597,TRUE,0.45
"385","b_erapresent:x2z",0.3079106596737,1231.6426386948,TRUE,0.45
"386","b_erapresent:x3z",0.345232501724377,1380.93000689751,TRUE,0.45
"387","sd_sampleUnit__Intercept",0.341004602148532,1364.01840859413,TRUE,0.45
"388","sigma",1.18438072160665,4737.52288642662,TRUE,0.45
"389","r_sampleUnit[areaA_zone1,Intercept]",0.352972098943012,1411.88839577205,TRUE,0.45
"390","r_sampleUnit[areaA_zone2,Intercept]",0.339808969300438,1359.23587720175,TRUE,0.45
"391","r_sampleUnit[areaA_zone3,Intercept]",0.362990271937368,1451.96108774947,TRUE,0.45
"392","r_sampleUnit[areaB_zone1,Intercept]",0.328238051810706,1312.95220724282,TRUE,0.45
"393","r_sampleUnit[areaB_zone2,Intercept]",0.300555871919964,1202.22348767985,TRUE,0.45
"394","r_sampleUnit[areaB_zone3,Intercept]",0.349242488162944,1396.96995265177,TRUE,0.45
"395","r_sampleUnit[areaC_zone2,Intercept]",0.405138350523002,1620.55340209201,TRUE,0.45
"396","r_sampleUnit[areaC_zone3,Intercept]",0.329085516087641,1316.34206435056,TRUE,0.45
"397","r_sampleUnit[areaA_zone1_quad1,Intercept]",1.14040499772741,4561.61999090963,TRUE,0.45
"398","r_sampleUnit[areaA_zone2_quad1,Intercept]",1.27852724500487,5114.10898001949,TRUE,0.45
"399","r_sampleUnit[areaA_zone3_quad1,Intercept]",1.2257433598037,4902.97343921478,TRUE,0.45
"400","r_sampleUnit[areaA_zone3_quad2,Intercept]",1.07699254128109,4307.97016512435,TRUE,0.45
"401","r_sampleUnit[areaA_zone3_quad3,Intercept]",1.09701886152248,4388.07544608993,TRUE,0.45
"402","r_sampleUnit[areaA_zone2_quad2,Intercept]",1.16697430288982,4667.89721155928,TRUE,0.45
"403","r_sampleUnit[areaA_zone2_quad3,Intercept]",1.14468690762529,4578.74763050118,TRUE,0.45
"404","r_sampleUnit[areaA_zone1_quad3,Intercept]",0.67342569993438,2693.70279973752,TRUE,0.45
"405","r_sampleUnit[areaB_zone3_quad2,Intercept]",1.31068573035789,5242.74292143158,TRUE,0.45
"406","r_sampleUnit[areaB_zone3_quad3,Intercept]",1.31858342370815,5274.3336948326,TRUE,0.45
"407","r_sampleUnit[areaB_zone2_quad1,Intercept]",1.12778249492092,4511.12997968368,TRUE,0.45
"408","r_sampleUnit[areaB_zone2_quad2,Intercept]",1.14528408253672,4581.13633014689,TRUE,0.45
"409","r_sampleUnit[areaB_zone2_quad3,Intercept]",0.735819556521514,2943.27822608605,TRUE,0.45
"410","r_sampleUnit[areaB_zone1_quad1,Intercept]",0.695432130391205,2781.72852156482,TRUE,0.45
"411","r_sampleUnit[areaB_zone1_quad2,Intercept]",0.717547085257212,2870.18834102885,TRUE,0.45
"412","r_sampleUnit[areaB_zone1_quad3,Intercept]",0.606176415106105,2424.70566042442,TRUE,0.45
"413","r_sampleUnit[areaC_zone3_quad1,Intercept]",0.991645993568145,3966.58397427258,TRUE,0.45
"414","r_sampleUnit[areaC_zone3_quad4,Intercept]",1.03550390084271,4142.01560337084,TRUE,0.45
"415","r_sampleUnit[areaC_zone3_quad5,Intercept]",1.2330743502496,4932.29740099841,TRUE,0.45
"416","r_sampleUnit[areaC_zone2_quad1,Intercept]",0.794382456686918,3177.52982674767,TRUE,0.45
"417","r_sampleUnit[areaC_zone2_quad2,Intercept]",0.677951791570784,2711.80716628314,TRUE,0.45
"418","r_sampleUnit[areaC_zone2_quad3,Intercept]",1.30879904692005,5235.19618768021,TRUE,0.45
"419","lp__",0.258742561375873,1034.97024550349,TRUE,0.45
"420","b_Intercept",0.320333720098946,1281.33488039578,TRUE,0.05
"421","b_erapresent",0.334471503820544,1337.88601528217,TRUE,0.05
"422","b_x2z",0.330288530012197,1321.15412004879,TRUE,0.05
"423","b_x3z",0.384220094598699,1536.8803783948,TRUE,0.05
"424","b_erapresent:x2z",0.327583597829013,1310.33439131605,TRUE,0.05
"425","b_erapresent:x3z",0.342346140180068,1369.38456072027,TRUE,0.05
"426","sd_sampleUnit__Intercept",0.370896167761601,1483.58467104641,TRUE,0.05
"427","sigma",1.65418348696241,6616.73394784964,TRUE,0.05
"428","r_sampleUnit[areaA_zone1,Intercept]",0.49803278420836,1992.13113683344,TRUE,0.05
"429","r_sampleUnit[areaA_zone2,Intercept]",0.373522567399114,1494.09026959646,TRUE,0.05
"430","r_sampleUnit[areaA_zone3,Intercept]",0.422026905244487,1688.10762097795,TRUE,0.05
"431","r_sampleUnit[areaB_zone1,Intercept]",0.480733801551427,1922.93520620571,TRUE,0.05
"432","r_sampleUnit[areaB_zone2,Intercept]",0.308064970471683,1232.25988188673,TRUE,0.05
"433","r_sampleUnit[areaB_zone3,Intercept]",0.304412601923318,1217.65040769327,TRUE,0.05
"434","r_sampleUnit[areaC_zone2,Intercept]",0.506784601481541,2027.13840592616,TRUE,0.05
"435","r_sampleUnit[areaC_zone3,Intercept]",0.394030687538365,1576.12275015346,TRUE,0.05
"436","r_sampleUnit[areaA_zone1_quad1,Intercept]",0.449504819358572,1798.01927743429,TRUE,0.05
"437","r_sampleUnit[areaA_zone2_quad1,Intercept]",0.790966100724916,3163.86440289966,TRUE,0.05
"438","r_sampleUnit[areaA_zone3_quad1,Intercept]",1.37115583300447,5484.6233320179,TRUE,0.05
"439","r_sampleUnit[areaA_zone3_quad2,Intercept]",0.898051303159353,3592.20521263741,TRUE,0.05
"440","r_sampleUnit[areaA_zone3_quad3,Intercept]",0.686410689935519,2745.64275974207,TRUE,0.05
"441","r_sampleUnit[areaA_zone2_quad2,Intercept]",0.814812573876054,3259.25029550422,TRUE,0.05
"442","r_sampleUnit[areaA_zone2_quad3,Intercept]",0.748476002643438,2993.90401057375,TRUE,0.05
"443","r_sampleUnit[areaA_zone1_quad2,Intercept]",0.398756501541307,1595.02600616523,TRUE,0.05
"444","r_sampleUnit[areaA_zone1_quad3,Intercept]",0.472049310338581,1888.19724135432,TRUE,0.05
"445","r_sampleUnit[areaB_zone3_quad1,Intercept]",0.916777153798338,3667.10861519335,TRUE,0.05
"446","r_sampleUnit[areaB_zone3_quad2,Intercept]",1.13086232339095,4523.44929356379,TRUE,0.05
"447","r_sampleUnit[areaB_zone3_quad3,Intercept]",0.964926917141026,3859.7076685641,TRUE,0.05
"448","r_sampleUnit[areaB_zone2_quad1,Intercept]",0.889067176332482,3556.26870532993,TRUE,0.05
"449","r_sampleUnit[areaB_zone2_quad2,Intercept]",1.03459662911363,4138.38651645454,TRUE,0.05
"450","r_sampleUnit[areaB_zone2_quad3,Intercept]",0.490401114358971,1961.60445743588,TRUE,0.05
"451","r_sampleUnit[areaB_zone1_quad1,Intercept]",0.416392957585321,1665.57183034128,TRUE,0.05
"452","r_sampleUnit[areaB_zone1_quad2,Intercept]",0.466430636397718,1865.72254559087,TRUE,0.05
"453","r_sampleUnit[areaB_zone1_quad3,Intercept]",0.393800573136928,1575.20229254771,TRUE,0.05
"454","r_sampleUnit[areaC_zone3_quad1,Intercept]",0.906206860499084,3624.82744199634,TRUE,0.05
"455","r_sampleUnit[areaC_zone3_quad2,Intercept]",1.10116943322138,4404.6777328855,TRUE,0.05
"456","r_sampleUnit[areaC_zone3_quad3,Intercept]",0.945238002669391,3780.95201067756,TRUE,0.05
"457","r_sampleUnit[areaC_zone3_quad4,Intercept]",1.09340822023897,4373.6328809559,TRUE,0.05
"458","r_sampleUnit[areaC_zone3_quad5,Intercept]",1.21548675106413,4861.94700425651,TRUE,0.05
"459","r_sampleUnit[areaC_zone2_quad1,Intercept]",0.457323154548059,1829.29261819224,TRUE,0.05
"460","r_sampleUnit[areaC_zone2_quad2,Intercept]",0.480647026644589,1922.58810657836,TRUE,0.05
"461","r_sampleUnit[areaC_zone2_quad3,Intercept]",1.0401657008316,4160.66280332638,TRUE,0.05
"462","lp__",0.254098763931681,1016.39505572672,TRUE,0.05
"463","b_Intercept",0.336342439324031,1345.36975729612,TRUE,0.5
"464","b_erapresent",0.411383838742574,1645.53535497029,TRUE,0.5
"465","b_x2z",0.360048591362441,1440.19436544977,TRUE,0.5
"466","b_x3z",0.375241163040967,1500.96465216387,TRUE,0.5
"467","b_erapresent:x2z",0.363753165710911,1455.01266284364,TRUE,0.5
"468","b_erapresent:x3z",0.395157340308179,1580.62936123271,TRUE,0.5
"469","sd_sampleUnit__Intercept",0.394996004393933,1579.98401757573,TRUE,0.5
"470","sigma",1.39400318905806,5576.01275623226,TRUE,0.5
"471","r_sampleUnit[areaA_zone1,Intercept]",0.420644163588935,1682.57665435574,TRUE,0.5
"472","r_sampleUnit[areaA_zone2,Intercept]",0.388224826594276,1552.8993063771,TRUE,0.5
"473","r_sampleUnit[areaA_zone3,Intercept]",0.466267129975257,1865.06851990103,TRUE,0.5
"474","r_sampleUnit[areaB_zone1,Intercept]",0.380752544947834,1523.01017979134,TRUE,0.5
"475","r_sampleUnit[areaB_zone2,Intercept]",0.305646681489041,1222.58672595616,TRUE,0.5
"476","r_sampleUnit[areaB_zone3,Intercept]",0.405883894310491,1623.53557724196,TRUE,0.5
"477","r_sampleUnit[areaC_zone2,Intercept]",0.416152228142499,1664.60891257,TRUE,0.5
"478","r_sampleUnit[areaC_zone3,Intercept]",0.402408540068004,1609.63416027201,TRUE,0.5
"479","r_sampleUnit[areaA_zone1_quad1,Intercept]",1.1638372876481,4655.34915059241,TRUE,0.5
"480","r_sampleUnit[areaA_zone2_quad1,Intercept]",1.57016996851531,6280.67987406125,TRUE,0.5
"481","r_sampleUnit[areaA_zone3_quad1,Intercept]",1.65994477835445,6639.7791134178,TRUE,0.5
"482","r_sampleUnit[areaA_zone3_quad2,Intercept]",1.23932724169676,4957.30896678704,TRUE,0.5
"483","r_sampleUnit[areaA_zone3_quad3,Intercept]",1.32006791446199,5280.27165784796,TRUE,0.5
"484","r_sampleUnit[areaA_zone2_quad2,Intercept]",1.50691510134985,6027.66040539939,TRUE,0.5
"485","r_sampleUnit[areaA_zone2_quad3,Intercept]",1.28311271746344,5132.45086985375,TRUE,0.5
"486","r_sampleUnit[areaA_zone1_quad3,Intercept]",0.852111090550209,3408.44436220084,TRUE,0.5
"487","r_sampleUnit[areaB_zone3_quad3,Intercept]",1.15721856821457,4628.87427285829,TRUE,0.5
"488","r_sampleUnit[areaB_zone2_quad1,Intercept]",1.42795416667323,5711.81666669293,TRUE,0.5
"489","r_sampleUnit[areaB_zone2_quad2,Intercept]",1.1994956367572,4797.98254702881,TRUE,0.5
"490","r_sampleUnit[areaB_zone2_quad3,Intercept]",1.08112951432316,4324.51805729264,TRUE,0.5
"491","r_sampleUnit[areaB_zone1_quad1,Intercept]",0.785737521887886,3142.95008755155,TRUE,0.5
"492","r_sampleUnit[areaB_zone1_quad2,Intercept]",0.899335052142511,3597.34020857004,TRUE,0.5
"493","r_sampleUnit[areaB_zone1_quad3,Intercept]",0.701732011335668,2806.92804534267,TRUE,0.5
"494","r_sampleUnit[areaC_zone3_quad1,Intercept]",1.35005797858255,5400.2319143302,TRUE,0.5
"495","r_sampleUnit[areaC_zone3_quad4,Intercept]",1.51431203177772,6057.24812711086,TRUE,0.5
"496","r_sampleUnit[areaC_zone3_quad5,Intercept]",1.1885017058827,4754.00682353082,TRUE,0.5
"497","r_sampleUnit[areaC_zone2_quad1,Intercept]",0.977908336278345,3911.63334511338,TRUE,0.5
"498","r_sampleUnit[areaC_zone2_quad2,Intercept]",0.910189511796861,3640.75804718744,TRUE,0.5
"499","r_sampleUnit[areaC_zone2_quad3,Intercept]",1.67354786703503,6694.1914681401,TRUE,0.5
"500","lp__",0.241276589892068,965.106359568273,TRUE,0.5
